ID,SystemCodeNumber,Capacity,Lat_x,Long_x,Occupancy,Vehicle,Traffic,QueueLength,IsSpecialDay,Date,Time,Timestamp,Occ_rate,Demand_rate_min,nearest_system
6347,BHMNCPHST01,1200,26.14001386,91.73099967,340,car,low,2,0,2016-12-08,08:26:00,2016-12-08 08:26:00,28.333333333333332,3.185185185185185,BHMNCPNST01
5035,BHMMBMMBX01,687,20.0000347,78.00000286,358,car,low,3,0,2016-12-08,08:26:00,2016-12-08 08:26:00,52.11062590975255,0.8148148148148148,BHMNCPHST01
3723,BHMEURBRD01,470,26.14901995,91.7395035,204,car,low,1,0,2016-12-08,08:26:00,2016-12-08 08:26:00,43.40425531914894,2.074074074074074,Shopping
2411,BHMBCCTHL01,387,26.14449459,91.73620513,179,car,low,2,0,2016-12-08,08:26:00,2016-12-08 08:26:00,46.253229974160206,0.48148148148148145,BHMBCCMKT01
18155,Shopping,1920,26.15050395,91.73353109,777,car,low,2,0,2016-12-08,08:26:00,2016-12-08 08:26:00,40.46875,5.7407407407407405,BHMEURBRD01
1099,BHMBCCMKT01,577,26.14453614,91.73617216,17,car,low,1,0,2016-12-08,08:26:00,2016-12-08 08:26:00,2.946273830155979,0.1111111111111111,BHMBCCTHL01
10283,Others-CCCPS105a,2009,26.14747299,91.72804914,761,truck,low,2,0,2016-12-08,08:26:00,2016-12-08 08:26:00,37.87954206072673,1.6666666666666667,Others-CCCPS202
12907,Others-CCCPS135a,3883,26.14749943,91.72800489,1664,car,low,2,0,2016-12-08,08:26:00,2016-12-08 08:26:00,42.85346381663662,13.37037037037037,Others-CCCPS202
7660,BHMNCPNST01,485,26.14004753,91.73097233,202,truck,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,41.649484536082475,0.42424242424242425,BHMNCPHST01
2412,BHMBCCTHL01,387,26.14449459,91.73620513,198,car,low,1,0,2016-12-08,08:59:00,2016-12-08 08:59:00,51.162790697674424,0.5757575757575758,BHMBCCMKT01
3724,BHMEURBRD01,470,26.14901995,91.7395035,273,bike,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,58.08510638297872,2.090909090909091,Shopping
5036,BHMMBMMBX01,687,20.0000347,78.00000286,410,car,average,3,0,2016-12-08,08:59:00,2016-12-08 08:59:00,59.67976710334789,1.5757575757575757,BHMNCPHST01
6348,BHMNCPHST01,1200,26.14001386,91.73099967,452,car,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,37.666666666666664,3.393939393939394,BHMNCPNST01
12908,Others-CCCPS135a,3883,26.14749943,91.72800489,2159,car,low,3,0,2016-12-08,08:59:00,2016-12-08 08:59:00,55.60133917074427,15.0,Others-CCCPS202
15532,Others-CCCPS8,1322,26.14754886,91.72799519,441,car,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,33.35854765506808,1.1515151515151516,Others-CCCPS119a
8972,Broad Street,690,26.13795775,91.74099445,390,car,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,56.52173913043478,3.5757575757575757,BHMBCCTHL01
18156,Shopping,1920,26.15050395,91.73353109,964,car,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,50.208333333333336,5.666666666666667,BHMEURBRD01
14220,Others-CCCPS202,2937,26.14749053,91.72799688,790,cycle,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,26.898195437521284,4.575757575757576,Others-CCCPS135a
10284,Others-CCCPS105a,2009,26.14747299,91.72804914,851,bike,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,42.35938277750124,2.727272727272727,Others-CCCPS202
11596,Others-CCCPS119a,2803,26.14754061,91.72797041,352,car,low,1,0,2016-12-08,08:59:00,2016-12-08 08:59:00,12.557973599714591,1.9393939393939394,Others-CCCPS8
1100,BHMBCCMKT01,577,26.14453614,91.73617216,26,bike,low,1,0,2016-12-08,08:59:00,2016-12-08 08:59:00,4.506065857885615,0.2727272727272727,BHMBCCTHL01
16844,Others-CCCPS98,3103,26.14749998,91.72797778,766,car,low,2,0,2016-12-08,08:59:00,2016-12-08 08:59:00,24.685787947147922,3.3636363636363638,Others-CCCPS135a
16845,Others-CCCPS98,3103,26.14749998,91.72797778,832,car,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,26.812761843377373,2.4444444444444446,Others-CCCPS135a
15533,Others-CCCPS8,1322,26.14754886,91.72799519,515,car,low,2,0,2016-12-08,09:26:00,2016-12-08 09:26:00,38.95612708018154,2.740740740740741,Others-CCCPS119a
18157,Shopping,1920,26.15050395,91.73353109,1100,car,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,57.291666666666664,5.037037037037037,BHMEURBRD01
3725,BHMEURBRD01,470,26.14901995,91.7395035,315,car,average,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,67.02127659574468,1.5555555555555556,Shopping
8973,Broad Street,690,26.13795775,91.74099445,466,bike,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,67.53623188405797,2.814814814814815,BHMBCCTHL01
1101,BHMBCCMKT01,577,26.14453614,91.73617216,44,car,low,1,0,2016-12-08,09:26:00,2016-12-08 09:26:00,7.625649913344887,0.6666666666666666,BHMBCCTHL01
12909,Others-CCCPS135a,3883,26.14749943,91.72800489,2530,car,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,65.15580736543909,13.74074074074074,Others-CCCPS202
5037,BHMMBMMBX01,687,20.0000347,78.00000286,432,car,low,2,0,2016-12-08,09:26:00,2016-12-08 09:26:00,62.882096069869,0.8148148148148148,BHMNCPHST01
11597,Others-CCCPS119a,2803,26.14754061,91.72797041,405,truck,average,4,0,2016-12-08,09:26:00,2016-12-08 09:26:00,14.448804851944343,1.962962962962963,Others-CCCPS8
6349,BHMNCPHST01,1200,26.14001386,91.73099967,549,car,average,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,45.75,3.5925925925925926,BHMNCPNST01
14221,Others-CCCPS202,2937,26.14749053,91.72799688,929,cycle,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,31.63091590057882,5.148148148148148,Others-CCCPS135a
7661,BHMNCPNST01,485,26.14004753,91.73097233,229,car,low,2,0,2016-12-08,09:26:00,2016-12-08 09:26:00,47.21649484536082,1.0,BHMNCPHST01
10285,Others-CCCPS105a,2009,26.14747299,91.72804914,947,car,low,3,0,2016-12-08,09:26:00,2016-12-08 09:26:00,47.13787954206073,3.5555555555555554,Others-CCCPS202
2413,BHMBCCTHL01,387,26.14449459,91.73620513,234,truck,low,2,0,2016-12-08,09:26:00,2016-12-08 09:26:00,60.46511627906976,1.3333333333333333,BHMBCCMKT01
7662,BHMNCPNST01,485,26.14004753,91.73097233,278,car,low,2,0,2016-12-08,09:59:00,2016-12-08 09:59:00,57.319587628865975,1.4848484848484849,BHMNCPHST01
14222,Others-CCCPS202,2937,26.14749053,91.72799688,1068,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,36.36363636363637,4.212121212121212,Others-CCCPS135a
15534,Others-CCCPS8,1322,26.14754886,91.72799519,607,car,low,2,0,2016-12-08,09:59:00,2016-12-08 09:59:00,45.915279878971255,2.787878787878788,Others-CCCPS119a
10286,Others-CCCPS105a,2009,26.14747299,91.72804914,1086,car,average,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,54.05674464907915,4.212121212121212,Others-CCCPS202
2414,BHMBCCTHL01,387,26.14449459,91.73620513,267,car,average,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,68.9922480620155,1.0,BHMBCCMKT01
12910,Others-CCCPS135a,3883,26.14749943,91.72800489,2924,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,75.3026010816379,11.93939393939394,Others-CCCPS202
8974,Broad Street,690,26.13795775,91.74099445,523,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,75.79710144927536,1.7272727272727273,BHMBCCTHL01
18158,Shopping,1920,26.15050395,91.73353109,1270,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,66.14583333333334,5.151515151515151,BHMEURBRD01
16846,Others-CCCPS98,3103,26.14749998,91.72797778,944,car,average,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,30.42217209152433,3.393939393939394,Others-CCCPS135a
6350,BHMNCPHST01,1200,26.14001386,91.73099967,659,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,54.91666666666667,3.3333333333333335,BHMNCPNST01
11598,Others-CCCPS119a,2803,26.14754061,91.72797041,454,car,low,2,0,2016-12-08,09:59:00,2016-12-08 09:59:00,16.196931858722795,1.4848484848484849,Others-CCCPS8
5038,BHMMBMMBX01,687,20.0000347,78.00000286,479,car,low,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,69.72343522561863,1.4242424242424243,BHMNCPHST01
3726,BHMEURBRD01,470,26.14901995,91.7395035,350,cycle,low,2,0,2016-12-08,09:59:00,2016-12-08 09:59:00,74.46808510638297,1.0606060606060606,Shopping
1102,BHMBCCMKT01,577,26.14453614,91.73617216,82,bike,average,3,0,2016-12-08,09:59:00,2016-12-08 09:59:00,14.211438474870016,1.1515151515151516,BHMBCCTHL01
2415,BHMBCCTHL01,387,26.14449459,91.73620513,329,bike,average,4,0,2016-12-08,10:32:00,2016-12-08 10:32:00,85.01291989664082,1.878787878787879,BHMBCCMKT01
10287,Others-CCCPS105a,2009,26.14747299,91.72804914,1258,car,average,5,0,2016-12-08,10:32:00,2016-12-08 10:32:00,62.61821801891488,5.212121212121212,Others-CCCPS202
7663,BHMNCPNST01,485,26.14004753,91.73097233,312,car,average,4,0,2016-12-08,10:32:00,2016-12-08 10:32:00,64.3298969072165,1.0303030303030303,BHMNCPHST01
6351,BHMNCPHST01,1200,26.14001386,91.73099967,740,car,high,6,0,2016-12-08,10:32:00,2016-12-08 10:32:00,61.66666666666667,2.4545454545454546,BHMNCPNST01
11599,Others-CCCPS119a,2803,26.14754061,91.72797041,529,bike,average,4,0,2016-12-08,10:32:00,2016-12-08 10:32:00,18.872636460934714,2.272727272727273,Others-CCCPS8
5039,BHMMBMMBX01,687,20.0000347,78.00000286,528,cycle,high,6,0,2016-12-08,10:32:00,2016-12-08 10:32:00,76.85589519650655,1.4848484848484849,BHMNCPHST01
16847,Others-CCCPS98,3103,26.14749998,91.72797778,1040,car,average,5,0,2016-12-08,10:32:00,2016-12-08 10:32:00,33.51595230422172,2.909090909090909,Others-CCCPS135a
12911,Others-CCCPS135a,3883,26.14749943,91.72800489,3209,car,average,5,0,2016-12-08,10:32:00,2016-12-08 10:32:00,82.64228689157868,8.636363636363637,Others-CCCPS202
8975,Broad Street,690,26.13795775,91.74099445,567,car,average,4,0,2016-12-08,10:32:00,2016-12-08 10:32:00,82.17391304347827,1.3333333333333333,BHMBCCTHL01
1103,BHMBCCMKT01,577,26.14453614,91.73617216,124,bike,high,4,0,2016-12-08,10:32:00,2016-12-08 10:32:00,21.49046793760832,1.2727272727272727,BHMBCCTHL01
18159,Shopping,1920,26.15050395,91.73353109,1401,car,average,5,0,2016-12-08,10:32:00,2016-12-08 10:32:00,72.96875,3.9696969696969697,BHMEURBRD01
14223,Others-CCCPS202,2937,26.14749053,91.72799688,1208,car,high,7,0,2016-12-08,10:32:00,2016-12-08 10:32:00,41.130405175349,4.242424242424242,Others-CCCPS135a
15535,Others-CCCPS8,1322,26.14754886,91.72799519,730,car,average,5,0,2016-12-08,10:32:00,2016-12-08 10:32:00,55.21936459909228,3.727272727272727,Others-CCCPS119a
3727,BHMEURBRD01,470,26.14901995,91.7395035,384,car,high,6,0,2016-12-08,10:32:00,2016-12-08 10:32:00,81.70212765957446,1.0303030303030303,Shopping
6352,BHMNCPHST01,1200,26.14001386,91.73099967,797,car,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,66.41666666666667,2.111111111111111,BHMNCPNST01
3728,BHMEURBRD01,470,26.14901995,91.7395035,407,bike,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,86.59574468085106,0.8518518518518519,Shopping
5040,BHMMBMMBX01,687,20.0000347,78.00000286,586,bike,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,85.29839883551674,2.1481481481481484,BHMNCPHST01
7664,BHMNCPNST01,485,26.14004753,91.73097233,326,truck,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,67.21649484536083,0.5185185185185185,BHMNCPHST01
12912,Others-CCCPS135a,3883,26.14749943,91.72800489,3357,cycle,average,6,0,2016-12-08,10:59:00,2016-12-08 10:59:00,86.45377285603915,5.481481481481482,Others-CCCPS202
11600,Others-CCCPS119a,2803,26.14754061,91.72797041,589,bike,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,21.013200142704243,2.2222222222222223,Others-CCCPS8
10288,Others-CCCPS105a,2009,26.14747299,91.72804914,1387,bike,average,5,0,2016-12-08,10:59:00,2016-12-08 10:59:00,69.03932304629168,4.777777777777778,Others-CCCPS202
14224,Others-CCCPS202,2937,26.14749053,91.72799688,1291,car,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,43.95641811372148,3.074074074074074,Others-CCCPS135a
16848,Others-CCCPS98,3103,26.14749998,91.72797778,1128,bike,average,5,0,2016-12-08,10:59:00,2016-12-08 10:59:00,36.35191749919433,3.259259259259259,Others-CCCPS135a
18160,Shopping,1920,26.15050395,91.73353109,1482,car,average,5,0,2016-12-08,10:59:00,2016-12-08 10:59:00,77.1875,3.0,BHMEURBRD01
15536,Others-CCCPS8,1322,26.14754886,91.72799519,801,car,average,5,0,2016-12-08,10:59:00,2016-12-08 10:59:00,60.590015128593045,2.6296296296296298,Others-CCCPS119a
1104,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,27.55632582322357,1.2962962962962963,BHMBCCTHL01
8976,Broad Street,690,26.13795775,91.74099445,592,bike,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,85.79710144927536,0.9259259259259259,BHMBCCTHL01
2416,BHMBCCTHL01,387,26.14449459,91.73620513,373,truck,average,4,0,2016-12-08,10:59:00,2016-12-08 10:59:00,96.38242894056847,1.6296296296296295,BHMBCCMKT01
12913,Others-CCCPS135a,3883,26.14749943,91.72800489,3411,car,average,8,0,2016-12-08,11:32:00,2016-12-08 11:32:00,87.84445016739635,1.6363636363636365,Others-CCCPS202
6353,BHMNCPHST01,1200,26.14001386,91.73099967,840,cycle,average,6,0,2016-12-08,11:32:00,2016-12-08 11:32:00,70.0,1.303030303030303,BHMNCPNST01
3729,BHMEURBRD01,470,26.14901995,91.7395035,418,bike,average,4,0,2016-12-08,11:32:00,2016-12-08 11:32:00,88.93617021276596,0.3333333333333333,Shopping
7665,BHMNCPNST01,485,26.14004753,91.73097233,345,car,average,5,0,2016-12-08,11:32:00,2016-12-08 11:32:00,71.1340206185567,0.5757575757575758,BHMNCPHST01
1105,BHMBCCMKT01,577,26.14453614,91.73617216,186,car,average,4,0,2016-12-08,11:32:00,2016-12-08 11:32:00,32.23570190641248,0.8181818181818182,BHMBCCTHL01
18161,Shopping,1920,26.15050395,91.73353109,1529,car,average,6,0,2016-12-08,11:32:00,2016-12-08 11:32:00,79.63541666666667,1.4242424242424243,BHMEURBRD01
8977,Broad Street,690,26.13795775,91.74099445,605,car,average,5,0,2016-12-08,11:32:00,2016-12-08 11:32:00,87.68115942028986,0.3939393939393939,BHMBCCTHL01
10289,Others-CCCPS105a,2009,26.14747299,91.72804914,1480,car,average,6,0,2016-12-08,11:32:00,2016-12-08 11:32:00,73.6684917869587,2.8181818181818183,Others-CCCPS202
2417,BHMBCCTHL01,387,26.14449459,91.73620513,393,car,average,5,0,2016-12-08,11:32:00,2016-12-08 11:32:00,101.55038759689923,0.6060606060606061,BHMBCCMKT01
15537,Others-CCCPS8,1322,26.14754886,91.72799519,853,car,average,5,0,2016-12-08,11:32:00,2016-12-08 11:32:00,64.52344931921331,1.5757575757575757,Others-CCCPS119a
5041,BHMMBMMBX01,687,20.0000347,78.00000286,627,car,average,5,0,2016-12-08,11:32:00,2016-12-08 11:32:00,91.26637554585153,1.2424242424242424,BHMNCPHST01
16849,Others-CCCPS98,3103,26.14749998,91.72797778,1206,car,average,6,0,2016-12-08,11:32:00,2016-12-08 11:32:00,38.86561392201096,2.3636363636363638,Others-CCCPS135a
11601,Others-CCCPS119a,2803,26.14754061,91.72797041,627,car,average,6,0,2016-12-08,11:32:00,2016-12-08 11:32:00,22.368890474491614,1.1515151515151516,Others-CCCPS8
14225,Others-CCCPS202,2937,26.14749053,91.72799688,1343,bike,average,7,0,2016-12-08,11:32:00,2016-12-08 11:32:00,45.72693224378618,1.5757575757575757,Others-CCCPS135a
8978,Broad Street,690,26.13795775,91.74099445,620,car,average,6,0,2016-12-08,11:59:00,2016-12-08 11:59:00,89.85507246376811,0.5555555555555556,BHMBCCTHL01
1106,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,36.22183708838821,0.8518518518518519,BHMBCCTHL01
18162,Shopping,1920,26.15050395,91.73353109,1558,bike,average,6,0,2016-12-08,11:59:00,2016-12-08 11:59:00,81.14583333333333,1.0740740740740742,BHMEURBRD01
10290,Others-CCCPS105a,2009,26.14747299,91.72804914,1532,bike,average,6,0,2016-12-08,11:59:00,2016-12-08 11:59:00,76.25684420109508,1.9259259259259258,Others-CCCPS202
14226,Others-CCCPS202,2937,26.14749053,91.72799688,1356,car,average,7,0,2016-12-08,11:59:00,2016-12-08 11:59:00,46.16956077630235,0.48148148148148145,Others-CCCPS135a
2418,BHMBCCTHL01,387,26.14449459,91.73620513,392,cycle,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,101.29198966408268,-0.037037037037037035,BHMBCCMKT01
16850,Others-CCCPS98,3103,26.14749998,91.72797778,1258,car,average,7,0,2016-12-08,11:59:00,2016-12-08 11:59:00,40.54141153722205,1.9259259259259258,Others-CCCPS135a
3730,BHMEURBRD01,470,26.14901995,91.7395035,422,cycle,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,89.7872340425532,0.14814814814814814,Shopping
6354,BHMNCPHST01,1200,26.14001386,91.73099967,864,car,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,72.0,0.8888888888888888,BHMNCPNST01
7666,BHMNCPNST01,485,26.14004753,91.73097233,344,car,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,70.9278350515464,-0.037037037037037035,BHMNCPHST01
5042,BHMMBMMBX01,687,20.0000347,78.00000286,670,car,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,97.5254730713246,1.5925925925925926,BHMNCPHST01
11602,Others-CCCPS119a,2803,26.14754061,91.72797041,636,cycle,average,5,0,2016-12-08,11:59:00,2016-12-08 11:59:00,22.689975026757043,0.3333333333333333,Others-CCCPS8
12914,Others-CCCPS135a,3883,26.14749943,91.72800489,3456,truck,average,7,0,2016-12-08,11:59:00,2016-12-08 11:59:00,89.00334792686067,1.6666666666666667,Others-CCCPS202
15538,Others-CCCPS8,1322,26.14754886,91.72799519,862,truck,high,8,0,2016-12-08,11:59:00,2016-12-08 11:59:00,65.20423600605145,0.3333333333333333,Others-CCCPS119a
6355,BHMNCPHST01,1200,26.14001386,91.73099967,859,car,high,9,0,2016-12-08,12:25:00,2016-12-08 12:25:00,71.58333333333333,-0.19230769230769232,BHMNCPNST01
16851,Others-CCCPS98,3103,26.14749998,91.72797778,1236,bike,high,10,0,2016-12-08,12:25:00,2016-12-08 12:25:00,39.832420238478896,-0.8461538461538461,Others-CCCPS135a
5043,BHMMBMMBX01,687,20.0000347,78.00000286,647,car,high,8,0,2016-12-08,12:25:00,2016-12-08 12:25:00,94.17758369723435,-0.8846153846153846,BHMNCPHST01
12915,Others-CCCPS135a,3883,26.14749943,91.72800489,3455,car,high,11,0,2016-12-08,12:25:00,2016-12-08 12:25:00,88.97759464331702,-0.038461538461538464,Others-CCCPS202
15539,Others-CCCPS8,1322,26.14754886,91.72799519,862,bike,high,9,0,2016-12-08,12:25:00,2016-12-08 12:25:00,65.20423600605145,0.0,Others-CCCPS119a
2419,BHMBCCTHL01,387,26.14449459,91.73620513,390,car,high,7,0,2016-12-08,12:25:00,2016-12-08 12:25:00,100.7751937984496,-0.07692307692307693,BHMBCCMKT01
1107,BHMBCCMKT01,577,26.14453614,91.73617216,219,cycle,high,7,0,2016-12-08,12:25:00,2016-12-08 12:25:00,37.954939341421145,0.38461538461538464,BHMBCCTHL01
3731,BHMEURBRD01,470,26.14901995,91.7395035,425,car,high,8,0,2016-12-08,12:25:00,2016-12-08 12:25:00,90.42553191489363,0.11538461538461539,Shopping
14227,Others-CCCPS202,2937,26.14749053,91.72799688,1366,car,high,9,0,2016-12-08,12:25:00,2016-12-08 12:25:00,46.51004426285325,0.38461538461538464,Others-CCCPS135a
18163,Shopping,1920,26.15050395,91.73353109,1557,car,high,9,0,2016-12-08,12:25:00,2016-12-08 12:25:00,81.09375,-0.038461538461538464,BHMEURBRD01
11603,Others-CCCPS119a,2803,26.14754061,91.72797041,632,truck,average,6,0,2016-12-08,12:25:00,2016-12-08 12:25:00,22.547270781305745,-0.15384615384615385,Others-CCCPS8
10291,Others-CCCPS105a,2009,26.14747299,91.72804914,1509,truck,high,9,0,2016-12-08,12:25:00,2016-12-08 12:25:00,75.11199601791935,-0.8846153846153846,Others-CCCPS202
8979,Broad Street,690,26.13795775,91.74099445,629,bike,high,8,0,2016-12-08,12:25:00,2016-12-08 12:25:00,91.15942028985508,0.34615384615384615,BHMBCCTHL01
7667,BHMNCPNST01,485,26.14004753,91.73097233,347,cycle,high,8,0,2016-12-08,12:25:00,2016-12-08 12:25:00,71.54639175257732,0.11538461538461539,BHMNCPHST01
8980,Broad Street,690,26.13795775,91.74099445,632,bike,high,8,0,2016-12-08,12:59:00,2016-12-08 12:59:00,91.59420289855072,0.08823529411764706,BHMBCCTHL01
1108,BHMBCCMKT01,577,26.14453614,91.73617216,223,car,high,7,0,2016-12-08,12:59:00,2016-12-08 12:59:00,38.64818024263432,0.11764705882352941,BHMBCCTHL01
2420,BHMBCCTHL01,387,26.14449459,91.73620513,396,bike,high,8,0,2016-12-08,12:59:00,2016-12-08 12:59:00,102.32558139534885,0.17647058823529413,BHMBCCMKT01
14228,Others-CCCPS202,2937,26.14749053,91.72799688,1383,truck,high,9,0,2016-12-08,12:59:00,2016-12-08 12:59:00,47.08886618998979,0.5,Others-CCCPS135a
5044,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,high,9,0,2016-12-08,12:59:00,2016-12-08 12:59:00,99.85443959243085,1.1470588235294117,BHMNCPHST01
11604,Others-CCCPS119a,2803,26.14754061,91.72797041,642,bike,high,8,0,2016-12-08,12:59:00,2016-12-08 12:59:00,22.904031394933998,0.29411764705882354,Others-CCCPS8
10292,Others-CCCPS105a,2009,26.14747299,91.72804914,1570,car,high,9,0,2016-12-08,12:59:00,2016-12-08 12:59:00,78.1483325037332,1.7941176470588236,Others-CCCPS202
3732,BHMEURBRD01,470,26.14901995,91.7395035,431,car,high,7,0,2016-12-08,12:59:00,2016-12-08 12:59:00,91.70212765957447,0.17647058823529413,Shopping
16852,Others-CCCPS98,3103,26.14749998,91.72797778,1287,bike,average,7,0,2016-12-08,12:59:00,2016-12-08 12:59:00,41.47599097647438,1.5,Others-CCCPS135a
15540,Others-CCCPS8,1322,26.14754886,91.72799519,884,bike,high,9,0,2016-12-08,12:59:00,2016-12-08 12:59:00,66.86838124054462,0.6470588235294118,Others-CCCPS119a
18164,Shopping,1920,26.15050395,91.73353109,1525,cycle,average,7,0,2016-12-08,12:59:00,2016-12-08 12:59:00,79.42708333333334,-0.9411764705882353,BHMEURBRD01
12916,Others-CCCPS135a,3883,26.14749943,91.72800489,3431,bike,high,11,0,2016-12-08,12:59:00,2016-12-08 12:59:00,88.35951583826937,-0.7058823529411765,Others-CCCPS202
6356,BHMNCPHST01,1200,26.14001386,91.73099967,836,car,high,10,0,2016-12-08,12:59:00,2016-12-08 12:59:00,69.66666666666667,-0.6764705882352942,BHMNCPNST01
7668,BHMNCPNST01,485,26.14004753,91.73097233,355,car,average,6,0,2016-12-08,12:59:00,2016-12-08 12:59:00,73.19587628865979,0.23529411764705882,BHMNCPHST01
8981,Broad Street,690,26.13795775,91.74099445,632,bike,high,8,0,2016-12-08,13:25:00,2016-12-08 13:25:00,91.59420289855072,0.0,BHMBCCTHL01
6357,BHMNCPHST01,1200,26.14001386,91.73099967,859,car,high,8,0,2016-12-08,13:25:00,2016-12-08 13:25:00,71.58333333333333,0.8846153846153846,BHMNCPNST01
1109,BHMBCCMKT01,577,26.14453614,91.73617216,216,cycle,high,7,0,2016-12-08,13:25:00,2016-12-08 13:25:00,37.43500866551127,-0.2692307692307692,BHMBCCTHL01
11605,Others-CCCPS119a,2803,26.14754061,91.72797041,642,bike,high,7,0,2016-12-08,13:25:00,2016-12-08 13:25:00,22.904031394933998,0.0,Others-CCCPS8
3733,BHMEURBRD01,470,26.14901995,91.7395035,432,car,high,7,0,2016-12-08,13:25:00,2016-12-08 13:25:00,91.91489361702128,0.038461538461538464,Shopping
7669,BHMNCPNST01,485,26.14004753,91.73097233,342,car,high,7,0,2016-12-08,13:25:00,2016-12-08 13:25:00,70.51546391752578,-0.5,BHMNCPHST01
5045,BHMMBMMBX01,687,20.0000347,78.00000286,684,car,average,6,0,2016-12-08,13:25:00,2016-12-08 13:25:00,99.56331877729258,-0.07692307692307693,BHMNCPHST01
14229,Others-CCCPS202,2937,26.14749053,91.72799688,1372,car,high,9,0,2016-12-08,13:25:00,2016-12-08 13:25:00,46.714334354783794,-0.4230769230769231,Others-CCCPS135a
2421,BHMBCCTHL01,387,26.14449459,91.73620513,398,car,high,8,0,2016-12-08,13:25:00,2016-12-08 13:25:00,102.8423772609819,0.07692307692307693,BHMBCCMKT01
12917,Others-CCCPS135a,3883,26.14749943,91.72800489,3448,truck,high,10,0,2016-12-08,13:25:00,2016-12-08 13:25:00,88.79732165851146,0.6538461538461539,Others-CCCPS202
10293,Others-CCCPS105a,2009,26.14747299,91.72804914,1572,car,high,9,0,2016-12-08,13:25:00,2016-12-08 13:25:00,78.24788451966153,0.07692307692307693,Others-CCCPS202
18165,Shopping,1920,26.15050395,91.73353109,1550,bike,high,9,0,2016-12-08,13:25:00,2016-12-08 13:25:00,80.72916666666666,0.9615384615384616,BHMEURBRD01
16853,Others-CCCPS98,3103,26.14749998,91.72797778,1270,car,high,8,0,2016-12-08,13:25:00,2016-12-08 13:25:00,40.92813406380922,-0.6538461538461539,Others-CCCPS135a
15541,Others-CCCPS8,1322,26.14754886,91.72799519,888,bike,high,7,0,2016-12-08,13:25:00,2016-12-08 13:25:00,67.17095310136158,0.15384615384615385,Others-CCCPS119a
15542,Others-CCCPS8,1322,26.14754886,91.72799519,897,bike,high,8,0,2016-12-08,13:59:00,2016-12-08 13:59:00,67.8517397881997,0.2647058823529412,Others-CCCPS119a
16854,Others-CCCPS98,3103,26.14749998,91.72797778,1258,car,average,6,0,2016-12-08,13:59:00,2016-12-08 13:59:00,40.54141153722205,-0.35294117647058826,Others-CCCPS135a
10294,Others-CCCPS105a,2009,26.14747299,91.72804914,1578,bike,average,6,0,2016-12-08,13:59:00,2016-12-08 13:59:00,78.54654056744648,0.17647058823529413,Others-CCCPS202
6358,BHMNCPHST01,1200,26.14001386,91.73099967,842,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,70.16666666666667,-0.5,BHMNCPNST01
2422,BHMBCCTHL01,387,26.14449459,91.73620513,398,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,102.8423772609819,0.0,BHMBCCMKT01
